test_id	method	method_key	configuration_id	configuration_label	is_primary	k	metric	perplexity	n_neighbors	min_dist	pre_pca_components	analysis_scope	variable	status	n	n_clusters	n_categories	test	statistic	chi_square_statistic	degrees_of_freedom	p_value	cramers_v	fisher_odds_ratio	min_expected_count	cells_expected_lt5	fraction_cells_expected_lt5	family	effect_size	effect_size_name	epsilon_squared	q_value	q_value_family	q_value_scope	q_value_family_scope
categorical::umap__metric-euclidean__nn-30__mindist-1::DSS	UMAP	umap	umap__metric-euclidean__nn-30__mindist-1	metric=euclidean, n_neighbors=30, min_dist=1	False	2	euclidean		30.0	1.0		sensitivity	DSS	ok	389	2	2.0	fisher_exact	0.46013438973021764	10.630194172229864	1.0	0.001410496288296514	0.15752336437112868	0.46013438973021764	45.16195372750643	0.0	0.0	categorical	0.15752336437112868	cramers_v		0.007087094847330337	0.006969511071582775	0.007070919301460302	0.006887112911130565
categorical::umap__metric-euclidean__nn-30__mindist-1::DFI	UMAP	umap	umap__metric-euclidean__nn-30__mindist-1	metric=euclidean, n_neighbors=30, min_dist=1	False	2	euclidean		30.0	1.0		sensitivity	DFI	ok	242	2	2.0	fisher_exact	0.39012345679012345	7.659897193942765	1.0	0.006702021877502301	0.16618569841945888	0.39012345679012345	18.834710743801654	0.0	0.0	categorical	0.16618569841945888	cramers_v		0.018927434198877185	0.018696415274508264	0.018898716103103914	0.018607966624594623
categorical::umap__metric-euclidean__nn-30__mindist-1::PFI	UMAP	umap	umap__metric-euclidean__nn-30__mindist-1	metric=euclidean, n_neighbors=30, min_dist=1	False	2	euclidean		30.0	1.0		sensitivity	PFI	ok	412	2	2.0	fisher_exact	0.4577272727272727	13.45137054490524	1.0	0.00031749515636501533	0.17403897508031016	0.4577272727272727	62.62621359223301	0.0	0.0	categorical	0.17403897508031016	cramers_v		0.002222466094555107	0.0020871855496691445	0.0022548035641848773	0.002100809072022718
categorical::umap__metric-euclidean__nn-50__mindist-0::center_code	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0	metric=euclidean, n_neighbors=50, min_dist=0	False	6	euclidean		50.0	0.0		sensitivity	center_code	ok	412	6	2.0	chi_square	28.328621832590965	28.328621832590965	5.0	3.1391303852474985e-05	0.23818348656555685		23.66504854368932	0.0	0.0	categorical	0.23818348656555685	cramers_v		0.0007561611133875592	0.0006979948738962084	0.0007296100016620701	0.0006734861553803724
categorical::umap__metric-euclidean__nn-50__mindist-0::gender	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0	metric=euclidean, n_neighbors=50, min_dist=0	False	6	euclidean		50.0	0.0		sensitivity	gender	ok	412	6	2.0	chi_square	2.2010451458780866	2.2010451458780866	5.0	0.8206849900373006	0.0		17.839805825242717	0.0	0.0	categorical	0.0	cramers_v		0.8563879580771744	0.8594901518311296	0.8589100733741383	0.8622429816707281
categorical::umap__metric-euclidean__nn-50__mindist-0::race	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0	metric=euclidean, n_neighbors=50, min_dist=0	False	6	euclidean		50.0	0.0		sensitivity	race	ok	358	6	4.0	permutation_chi_square_5000	22.64787081263337	22.64787081263337	15.0	0.060787842431513694	0.0845092658291317		0.12290502793296089	12.0	0.5	categorical	0.0845092658291317	cramers_v		0.08762984245256213	0.08883772378472282	0.0869472945559587	0.08812115127994809
categorical::umap__metric-euclidean__nn-50__mindist-0::ajcc_pathologic_tumor_stage	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0	metric=euclidean, n_neighbors=50, min_dist=0	False	6	euclidean		50.0	0.0		sensitivity	ajcc_pathologic_tumor_stage	ok	388	6	11.0	permutation_chi_square_5000	79.17131741819966	79.17131741819966	50.0	0.004199160167966407	0.12315075601615466		0.25257731958762886	24.0	0.36363636363636365	categorical	0.12315075601615466	cramers_v		0.014576867627413642	0.014434157035257144	0.014778528094080935	0.014577914590541374
categorical::umap__metric-euclidean__nn-50__mindist-0::histological_type	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0	metric=euclidean, n_neighbors=50, min_dist=0	False	6	euclidean		50.0	0.0		sensitivity	histological_type	ok	410	6	7.0	permutation_chi_square_5000	100.20225704648061	100.20225704648061	30.0	0.0001999600079984003	0.18609837345545427		0.8536585365853658	18.0	0.42857142857142855	categorical	0.18609837345545427	cramers_v		0.0014753805995557645	0.0013868785875852353	0.0014890225838327478	0.0013879577025771317
categorical::umap__metric-euclidean__nn-50__mindist-0::histological_grade	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0	metric=euclidean, n_neighbors=50, min_dist=0	False	6	euclidean		50.0	0.0		sensitivity	histological_grade	ok	412	6	4.0	permutation_chi_square_5000	83.8438054288704	83.8438054288704	15.0	0.0001999600079984003	0.23680936916808326		1.0922330097087378	12.0	0.5	categorical	0.23680936916808326	cramers_v		0.0014753805995557645	0.0013868785875852353	0.0014890225838327478	0.0013879577025771317
categorical::umap__metric-euclidean__nn-50__mindist-0::tumor_status	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0	metric=euclidean, n_neighbors=50, min_dist=0	False	6	euclidean		50.0	0.0		sensitivity	tumor_status	ok	369	6	2.0	chi_square	17.678145833712613	17.678145833712613	5.0	0.0033780392130516967	0.1855123076582777		16.21951219512195	0.0	0.0	categorical	0.1855123076582777	cramers_v		0.012350955872720266	0.012219127488359247	0.012577456681605105	0.012391978045806225
categorical::umap__metric-euclidean__nn-50__mindist-0::vital_status	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0	metric=euclidean, n_neighbors=50, min_dist=0	False	6	euclidean		50.0	0.0		sensitivity	vital_status	ok	411	6	2.0	chi_square	8.623565474956985	8.623565474956985	5.0	0.1250541722346368	0.09385239886220267		19.343065693430656	0.0	0.0	categorical	0.09385239886220267	cramers_v		0.1568443599696287	0.15836005730215313	0.15495403894017193	0.1564281871768955
categorical::umap__metric-euclidean__nn-50__mindist-0::OS	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0	metric=euclidean, n_neighbors=50, min_dist=0	False	6	euclidean		50.0	0.0		sensitivity	OS	ok	412	6	2.0	chi_square	8.8877735427379	8.8877735427379	5.0	0.1136250947853861	0.09710694728930307		19.296116504854368	0.0	0.0	categorical	0.09710694728930307	cramers_v		0.14495163960939442	0.14633828221082096	0.14310418341607742	0.144428307195787
categorical::umap__metric-euclidean__nn-50__mindist-0::DSS	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0	metric=euclidean, n_neighbors=50, min_dist=0	False	6	euclidean		50.0	0.0		sensitivity	DSS	ok	389	6	2.0	chi_square	15.386826257579333	15.386826257579333	5.0	0.008831256339615304	0.16351493965119682		11.598971722365038	0.0	0.0	categorical	0.16351493965119682	cramers_v		0.022388962415752382	0.02238896241575238	0.022415849745303463	0.022385168319427055
categorical::umap__metric-euclidean__nn-50__mindist-0::DFI	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0	metric=euclidean, n_neighbors=50, min_dist=0	False	6	euclidean		50.0	0.0		sensitivity	DFI	ok	242	6	2.0	chi_square	11.705366501906171	11.705366501906171	5.0	0.03905574457259065	0.1665457547097349		4.086776859504132	1.0	0.08333333333333333	categorical	0.1665457547097349	cramers_v		0.06228997178776372	0.06285845914436652	0.06193598213817621	0.06243917853584159
categorical::umap__metric-euclidean__nn-50__mindist-0::PFI	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0	metric=euclidean, n_neighbors=50, min_dist=0	False	6	euclidean		50.0	0.0		sensitivity	PFI	ok	412	6	2.0	chi_square	17.94407793480303	17.94407793480303	5.0	0.0030173131893023284	0.17738290089715344		16.140776699029125	0.0	0.0	categorical	0.17738290089715344	cramers_v		0.011889772886591099	0.011706853303720467	0.01206277222753356	0.011811571275918966
categorical::umap__metric-euclidean__nn-50__mindist-0p1::center_code	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p1	metric=euclidean, n_neighbors=50, min_dist=0.1	False	5	euclidean		50.0	0.1		sensitivity	center_code	ok	412	5	2.0	chi_square	28.88860381703385	28.88860381703385	4.0	8.235456335607519e-06	0.2460343315653135		35.02427184466019	0.0	0.0	categorical	0.2460343315653135	cramers_v		0.0002498088421800948	0.00023059277739701054	0.0002429459619004218	0.00022425781098500474
categorical::umap__metric-euclidean__nn-50__mindist-0p1::gender	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p1	metric=euclidean, n_neighbors=50, min_dist=0.1	False	5	euclidean		50.0	0.1		sensitivity	gender	ok	412	5	2.0	chi_square	2.3737974874441323	2.3737974874441323	4.0	0.6673675720879442	0.0		26.402912621359224	0.0	0.0	categorical	0.0	cramers_v		0.7089157477821353	0.7126128312125506	0.7119206227975705	0.7159033955125219
categorical::umap__metric-euclidean__nn-50__mindist-0p1::race	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p1	metric=euclidean, n_neighbors=50, min_dist=0.1	False	5	euclidean		50.0	0.1		sensitivity	race	ok	358	5	4.0	permutation_chi_square_5000	18.802643687701604	18.802643687701604	12.0	0.057588482303539294	0.07972482297218343		0.17318435754189945	10.0	0.5	categorical	0.07972482297218343	cramers_v		0.08437382290983664	0.085702544530464	0.0838147361040126	0.08512034545074285
categorical::umap__metric-euclidean__nn-50__mindist-0p1::ajcc_pathologic_tumor_stage	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p1	metric=euclidean, n_neighbors=50, min_dist=0.1	False	5	euclidean		50.0	0.1		sensitivity	ajcc_pathologic_tumor_stage	ok	388	5	11.0	permutation_chi_square_5000	49.07161815991214	49.07161815991214	40.0	0.14117176564687062	0.07641248222277854		0.36597938144329895	15.0	0.2727272727272727	categorical	0.07641248222277854	cramers_v		0.17386417453351433	0.17524770907887388	0.17159864382115653	0.17292320082696264
categorical::umap__metric-euclidean__nn-50__mindist-0p1::histological_type	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p1	metric=euclidean, n_neighbors=50, min_dist=0.1	False	5	euclidean		50.0	0.1		sensitivity	histological_type	ok	410	5	7.0	permutation_chi_square_5000	108.68950287868574	108.68950287868574	24.0	0.0001999600079984003	0.22828453997474774		1.2634146341463415	15.0	0.42857142857142855	categorical	0.22828453997474774	cramers_v		0.0014753805995557645	0.0013868785875852353	0.0014890225838327478	0.0013879577025771317
categorical::umap__metric-euclidean__nn-50__mindist-0p1::histological_grade	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p1	metric=euclidean, n_neighbors=50, min_dist=0.1	False	5	euclidean		50.0	0.1		sensitivity	histological_grade	ok	412	5	4.0	permutation_chi_square_5000	73.01209379548958	73.01209379548958	12.0	0.0001999600079984003	0.22293877932398537		1.616504854368932	10.0	0.5	categorical	0.22293877932398537	cramers_v		0.0014753805995557645	0.0013868785875852353	0.0014890225838327478	0.0013879577025771317
categorical::umap__metric-euclidean__nn-50__mindist-0p1::tumor_status	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p1	metric=euclidean, n_neighbors=50, min_dist=0.1	False	5	euclidean		50.0	0.1		sensitivity	tumor_status	ok	369	5	2.0	chi_square	8.681227608236469	8.681227608236469	4.0	0.06958034067133397	0.11265559928147104		21.6260162601626	0.0	0.0	categorical	0.11265559928147104	cramers_v		0.09626064021929479	0.09741247693986756	0.09547069999090009	0.09659388469667538
categorical::umap__metric-euclidean__nn-50__mindist-0p1::vital_status	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p1	metric=euclidean, n_neighbors=50, min_dist=0.1	False	5	euclidean		50.0	0.1		sensitivity	vital_status	ok	411	5	2.0	chi_square	6.811233458087908	6.811233458087908	4.0	0.14620632457394722	0.08266143150794632		28.62773722627737	0.0	0.0	categorical	0.08266143150794632	cramers_v		0.17898801169815065	0.18031318332447652	0.1768773674262106	0.1781653662622283
categorical::umap__metric-euclidean__nn-50__mindist-0p1::OS	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p1	metric=euclidean, n_neighbors=50, min_dist=0.1	False	5	euclidean		50.0	0.1		sensitivity	OS	ok	412	5	2.0	chi_square	7.028239633529041	7.028239633529041	4.0	0.134403394387432	0.08569914476431102		28.558252427184467	0.0	0.0	categorical	0.08569914476431102	cramers_v		0.16653007564796796	0.16794870439156795	0.16441372168287138	0.1657797965615015
categorical::umap__metric-euclidean__nn-50__mindist-0p1::DSS	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p1	metric=euclidean, n_neighbors=50, min_dist=0.1	False	5	euclidean		50.0	0.1		sensitivity	DSS	ok	389	5	2.0	chi_square	5.921173979015293	5.921173979015293	4.0	0.20511289470417365	0.07017792912756081		16.53470437017995	0.0	0.0	categorical	0.07017792912756081	cramers_v		0.24416782087604394	0.24574540157900998	0.2420332157509249	0.24365759974925327
categorical::umap__metric-euclidean__nn-50__mindist-0p1::DFI	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p1	metric=euclidean, n_neighbors=50, min_dist=0.1	False	5	euclidean		50.0	0.1		sensitivity	DFI	ok	242	5	2.0	chi_square	5.403571223569026	5.403571223569026	4.0	0.2483365712493773	0.07586288115354523		7.640495867768595	0.0	0.0	categorical	0.07586288115354523	cramers_v		0.2876770181799717	0.29017379886326006	0.28556844100190765	0.28823326630255597
categorical::umap__metric-euclidean__nn-50__mindist-0p1::PFI	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p1	metric=euclidean, n_neighbors=50, min_dist=0.1	False	5	euclidean		50.0	0.1		sensitivity	PFI	ok	412	5	2.0	chi_square	9.160499441162601	9.160499441162601	4.0	0.05721059374588664	0.11194799771864933		23.888349514563107	0.0	0.0	categorical	0.11194799771864933	cramers_v		0.0839703875947691	0.08530810428380729	0.08342305209713889	0.08473870370729653
categorical::umap__metric-euclidean__nn-50__mindist-0p5::center_code	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p5	metric=euclidean, n_neighbors=50, min_dist=0.5	False	2	euclidean		50.0	0.5		sensitivity	center_code	ok	412	2	2.0	fisher_exact	0.6964840947141832	3.3316850370622473	1.0	0.07568808993568837	0.0752815596714909	0.6964840947141832	93.24029126213593	0.0	0.0	categorical	0.0752815596714909	cramers_v		0.10365977534670365	0.10479889375710698	0.10274825660296102	0.1038511001443166
categorical::umap__metric-euclidean__nn-50__mindist-0p5::gender	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p5	metric=euclidean, n_neighbors=50, min_dist=0.5	False	2	euclidean		50.0	0.5		sensitivity	gender	ok	412	2	2.0	fisher_exact	1.01231884057971	0.003536089462457575	1.0	1.0	0.0	1.01231884057971	70.28883495145631	0.0	0.0	categorical	0.0	cramers_v		1.0	1.0	1.0	1.0
categorical::umap__metric-euclidean__nn-50__mindist-0p5::race	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p5	metric=euclidean, n_neighbors=50, min_dist=0.5	False	2	euclidean		50.0	0.5		sensitivity	race	ok	358	2	4.0	permutation_chi_square_5000	2.8132931269754042	2.8132931269754042	3.0	0.3977204559088182	0.0		0.4972067039106145	2.0	0.25	categorical	0.0	cramers_v		0.43958576705711483	0.4428227756510553	0.43892315062167425	0.44274541318151467
categorical::umap__metric-euclidean__nn-50__mindist-0p5::ajcc_pathologic_tumor_stage	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p5	metric=euclidean, n_neighbors=50, min_dist=0.5	False	2	euclidean		50.0	0.5		sensitivity	ajcc_pathologic_tumor_stage	ok	388	2	11.0	permutation_chi_square_5000	17.03199737111804	17.03199737111804	10.0	0.0619876024795041	0.13455068647068733		0.9329896907216495	4.0	0.18181818181818182	categorical	0.13455068647068733	cramers_v		0.08891041406429748	0.09012043745097134	0.08820870334281937	0.08938334532686132
categorical::umap__metric-euclidean__nn-50__mindist-0p5::histological_type	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p5	metric=euclidean, n_neighbors=50, min_dist=0.5	False	2	euclidean		50.0	0.5		sensitivity	histological_type	ok	410	2	7.0	chi_square	22.804835220406463	22.804835220406463	6.0	0.0008645495996383131	0.2026129173865362		3.346341463414634	2.0	0.14285714285714285	categorical	0.2026129173865362	cramers_v		0.004689179616581314	0.004602813361454681	0.0047029045597346535	0.00456791878017855
categorical::umap__metric-euclidean__nn-50__mindist-0p5::histological_grade	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p5	metric=euclidean, n_neighbors=50, min_dist=0.5	False	2	euclidean		50.0	0.5		sensitivity	histological_grade	ok	412	2	4.0	permutation_chi_square_5000	12.33601533956995	12.33601533956995	3.0	0.004199160167966407	0.15065769272584797		4.303398058252427	2.0	0.25	categorical	0.15065769272584797	cramers_v		0.014576867627413642	0.014434157035257144	0.014778528094080935	0.014577914590541374
categorical::umap__metric-euclidean__nn-50__mindist-0p5::tumor_status	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p5	metric=euclidean, n_neighbors=50, min_dist=0.5	False	2	euclidean		50.0	0.5		sensitivity	tumor_status	ok	369	2	2.0	fisher_exact	1.8378712871287128	7.7657386402904915	1.0	0.006610504461955749	0.1355651534855791	1.8378712871287128	64.15718157181571	0.0	0.0	categorical	0.1355651534855791	cramers_v		0.01886684459723488	0.01865023329301864	0.01885125860417645	0.018575049686899138
categorical::umap__metric-euclidean__nn-50__mindist-0p5::vital_status	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p5	metric=euclidean, n_neighbors=50, min_dist=0.5	False	2	euclidean		50.0	0.5		sensitivity	vital_status	ok	411	2	2.0	fisher_exact	1.7675741568468102	7.8139491834657715	1.0	0.00616984405182952	0.12889351513423702	1.7675741568468102	76.21167883211679	0.0	0.0	categorical	0.12889351513423702	cramers_v		0.01822969997522748	0.0180339092933455	0.018227524333745772	0.01797412964884662
categorical::umap__metric-euclidean__nn-50__mindist-0p5::OS	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p5	metric=euclidean, n_neighbors=50, min_dist=0.5	False	2	euclidean		50.0	0.5		sensitivity	OS	ok	412	2	2.0	fisher_exact	1.7797643234457539	8.014332256699161	1.0	0.0061544606200034935	0.13061654915074591	1.7797643234457539	76.02669902912622	0.0	0.0	categorical	0.13061654915074591	cramers_v		0.01822969997522748	0.0180339092933455	0.018227524333745772	0.01797412964884662
categorical::umap__metric-euclidean__nn-50__mindist-0p5::DSS	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p5	metric=euclidean, n_neighbors=50, min_dist=0.5	False	2	euclidean		50.0	0.5		sensitivity	DSS	ok	389	2	2.0	fisher_exact	1.7312977099236642	5.376117756324918	1.0	0.025145774145204986	0.10617008199385933	1.7312977099236642	46.149100257069406	0.0	0.0	categorical	0.10617008199385933	cramers_v		0.046912047892762834	0.047289067795460125	0.046812642644107345	0.047098434113241085
categorical::umap__metric-euclidean__nn-50__mindist-0p5::DFI	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p5	metric=euclidean, n_neighbors=50, min_dist=0.5	False	2	euclidean		50.0	0.5		sensitivity	DFI	ok	242	2	2.0	fisher_exact	2.310267857142857	6.03140194184177	1.0	0.01783456539527054	0.14443105035104933	2.310267857142857	19.723140495867767	0.0	0.0	categorical	0.14443105035104933	cramers_v		0.036795843537682234	0.03684224434920516	0.03687455795931763	0.03681667011322765
categorical::umap__metric-euclidean__nn-50__mindist-0p5::PFI	UMAP	umap	umap__metric-euclidean__nn-50__mindist-0p5	metric=euclidean, n_neighbors=50, min_dist=0.5	False	2	euclidean		50.0	0.5		sensitivity	PFI	ok	412	2	2.0	fisher_exact	1.741046831955923	6.847758688523955	1.0	0.011240579465983712	0.11925723289419717	1.741046831955923	63.59466019417476	0.0	0.0	categorical	0.11925723289419717	cramers_v		0.026441984847885784	0.026530419579818512	0.026586181084275073	0.026579386762505517
categorical::umap__metric-euclidean__nn-50__mindist-1::center_code	UMAP	umap	umap__metric-euclidean__nn-50__mindist-1	metric=euclidean, n_neighbors=50, min_dist=1	False	2	euclidean		50.0	1.0		sensitivity	center_code	ok	412	2	2.0	fisher_exact	1.5176803394625178	4.429571100840728	1.0	0.03847362818846413	0.0913158511428093	1.5176803394625178	94.66019417475728	0.0	0.0	categorical	0.0913158511428093	cramers_v		0.06228997178776372	0.06284270259655374	0.06193598213817621	0.06243917853584159
categorical::umap__metric-euclidean__nn-50__mindist-1::gender	UMAP	umap	umap__metric-euclidean__nn-50__mindist-1	metric=euclidean, n_neighbors=50, min_dist=1	False	2	euclidean		50.0	1.0		sensitivity	gender	ok	412	2	2.0	fisher_exact	1.0275	0.017385052418974044	1.0	0.9182941373547635	0.0	1.0275	71.35922330097087	0.0	0.0	categorical	0.0	cramers_v		0.9319490687652432	0.93310533311855	0.9328895408623888	0.9341267948953629
categorical::umap__metric-euclidean__nn-50__mindist-1::race	UMAP	umap	umap__metric-euclidean__nn-50__mindist-1	metric=euclidean, n_neighbors=50, min_dist=1	False	2	euclidean		50.0	1.0		sensitivity	race	ok	358	2	4.0	permutation_chi_square_5000	5.183079503219905	5.183079503219905	3.0	0.124375124975005	0.07804855927800612		0.4888268156424581	2.0	0.25	categorical	0.07804855927800612	cramers_v		0.1567126574685063	0.1582956136045518	0.15486318320751433	0.15640779481759065
categorical::umap__metric-euclidean__nn-50__mindist-1::ajcc_pathologic_tumor_stage	UMAP	umap	umap__metric-euclidean__nn-50__mindist-1	metric=euclidean, n_neighbors=50, min_dist=1	False	2	euclidean		50.0	1.0		sensitivity	ajcc_pathologic_tumor_stage	ok	388	2	11.0	permutation_chi_square_5000	15.657821300296238	15.657821300296238	10.0	0.10157968406318736	0.12063590245244805		0.9484536082474226	4.0	0.18181818181818182	categorical	0.12063590245244805	cramers_v		0.13289738218490485	0.13425566634924763	0.13138552727902986	0.13269080501242925
categorical::umap__metric-euclidean__nn-50__mindist-1::histological_type	UMAP	umap	umap__metric-euclidean__nn-50__mindist-1	metric=euclidean, n_neighbors=50, min_dist=1	False	2	euclidean		50.0	1.0		sensitivity	histological_type	ok	410	2	7.0	chi_square	19.174482542062794	19.174482542062794	6.0	0.0038788857695695785	0.17937606672137826		3.397560975609756	2.0	0.14285714285714285	categorical	0.17937606672137826	cramers_v		0.01381220628381515	0.013639244845556285	0.014033515968206919	0.01380025690882041
categorical::umap__metric-euclidean__nn-50__mindist-1::histological_grade	UMAP	umap	umap__metric-euclidean__nn-50__mindist-1	metric=euclidean, n_neighbors=50, min_dist=1	False	2	euclidean		50.0	1.0		sensitivity	histological_grade	ok	412	2	4.0	permutation_chi_square_5000	8.50254329801499	8.50254329801499	3.0	0.03279344131173765	0.1156308893767134		4.368932038834951	2.0	0.25	categorical	0.1156308893767134	cramers_v		0.05618792559479735	0.05686202209099464	0.056144128317193696	0.056767130681443165
categorical::umap__metric-euclidean__nn-50__mindist-1::tumor_status	UMAP	umap	umap__metric-euclidean__nn-50__mindist-1	metric=euclidean, n_neighbors=50, min_dist=1	False	2	euclidean		50.0	1.0		sensitivity	tumor_status	ok	369	2	2.0	fisher_exact	0.5367393800229621	8.101734056691368	1.0	0.004861109195607656	0.13889185938875145	0.5367393800229621	64.8780487804878	0.0	0.0	categorical	0.13889185938875145	cramers_v		0.015674206422057756	0.015506323003710496	0.01579860488572488	0.015573146201313214
categorical::umap__metric-euclidean__nn-50__mindist-1::vital_status	UMAP	umap	umap__metric-euclidean__nn-50__mindist-1	metric=euclidean, n_neighbors=50, min_dist=1	False	2	euclidean		50.0	1.0		sensitivity	vital_status	ok	411	2	2.0	fisher_exact	0.5461956521739131	8.785564057689605	1.0	0.0033343077042195164	0.13778005921545747	0.5461956521739131	77.37226277372262	0.0	0.0	categorical	0.13778005921545747	cramers_v		0.012245730985451946	0.012118926078797857	0.012475190288470094	0.012295259659309466
categorical::umap__metric-euclidean__nn-50__mindist-1::OS	UMAP	umap	umap__metric-euclidean__nn-50__mindist-1	metric=euclidean, n_neighbors=50, min_dist=1	False	2	euclidean		50.0	1.0		sensitivity	OS	ok	412	2	2.0	fisher_exact	0.5424287856071964	9.000005271968378	1.0	0.0032876351952120624	0.13949526260841494	0.5424287856071964	77.18446601941747	0.0	0.0	categorical	0.13949526260841494	cramers_v		0.012245730985451946	0.012118926078797857	0.012421754653830797	0.012250766937948106
categorical::umap__metric-euclidean__nn-50__mindist-1::DSS	UMAP	umap	umap__metric-euclidean__nn-50__mindist-1	metric=euclidean, n_neighbors=50, min_dist=1	False	2	euclidean		50.0	1.0		sensitivity	DSS	ok	389	2	2.0	fisher_exact	0.59375	4.847543504824506	1.0	0.033991878455960745	0.09954784020460258	0.59375	46.6426735218509	0.0	0.0	categorical	0.09954784020460258	cramers_v		0.057667639245226526	0.05830134956660264	0.05758277149063458	0.058160525050741284
categorical::umap__metric-euclidean__nn-50__mindist-1::DFI	UMAP	umap	umap__metric-euclidean__nn-50__mindist-1	metric=euclidean, n_neighbors=50, min_dist=1	False	2	euclidean		50.0	1.0		sensitivity	DFI	ok	242	2	2.0	fisher_exact	0.44184535412605586	5.732958236107706	1.0	0.0186935108862192	0.14007837577051205	0.44184535412605586	19.90082644628099	0.0	0.0	categorical	0.14007837577051205	cramers_v		0.03752447405836648	0.0376861179466179	0.0375338294495553	0.03759944803250907
categorical::umap__metric-euclidean__nn-50__mindist-1::PFI	UMAP	umap	umap__metric-euclidean__nn-50__mindist-1	metric=euclidean, n_neighbors=50, min_dist=1	False	2	euclidean		50.0	1.0		sensitivity	PFI	ok	412	2	2.0	fisher_exact	0.5734265734265734	6.875333311977453	1.0	0.011273567809959507	0.11953819279213465	0.5734265734265734	64.5631067961165	0.0	0.0	categorical	0.11953819279213465	cramers_v		0.026441984847885784	0.026530419579818512	0.026586181084275073	0.026579386762505517
categorical::umap__metric-euclidean__nn-5__mindist-0::center_code	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0	metric=euclidean, n_neighbors=5, min_dist=0	False	9	euclidean		5.0	0.0		sensitivity	center_code	ok	412	9	2.0	chi_square	67.39595390841447	67.39595390841447	8.0	1.6181446372496704e-11	0.3800910401085104		10.885922330097088	0.0	0.0	categorical	0.3800910401085104	cramers_v		1.3252604579074801e-08	1.2233173457607508e-08	1.2411169367704972e-08	1.1456464031727666e-08
categorical::umap__metric-euclidean__nn-5__mindist-0::gender	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0	metric=euclidean, n_neighbors=5, min_dist=0	False	9	euclidean		5.0	0.0		sensitivity	gender	ok	412	9	2.0	chi_square	10.198854548454651	10.198854548454651	8.0	0.2513454713427099	0.0728195237677679		8.20631067961165	0.0	0.0	categorical	0.0728195237677679	cramers_v		0.29075132913796525	0.29323638323316153	0.2885957732333211	0.29124810754605335
categorical::umap__metric-euclidean__nn-5__mindist-0::race	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0	metric=euclidean, n_neighbors=5, min_dist=0	False	9	euclidean		5.0	0.0		sensitivity	race	ok	358	9	4.0	permutation_chi_square_5000	26.376189885028463	26.376189885028463	24.0	0.32013597280543893	0.0465627715247051		0.061452513966480445	18.0	0.5	categorical	0.0465627715247051	cramers_v		0.36264365384184577	0.3655933465874801	0.3605643041729393	0.36381423554775405
categorical::umap__metric-euclidean__nn-5__mindist-0::ajcc_pathologic_tumor_stage	UMAP	umap	umap__metric-euclidean__nn-5__mindist-0	metric=euclidean, n_neighbors=5, min_dist=0	False	9	euclidean		5.0	0.0		sensitivity	ajcc_pathologic_tumor_stage	ok	388	9	11.0	permutation_chi_square_5000	108.9240496018424	108.9240496018424	80.0	0.01759648070385923	0.09719570184701014		0.1134020618556701	65.0	0.6565656565656566	categorical	0.09719570184701014	cramers_v		0.036484854927748625	0.03654653684647686	0.036575882655447235	0.03653462855815934
