gene_column	gene_symbol	entrez_id	annotated	complete_in_primary_tumors	total_expression	passes_total_expression	log2_variance	retained_for_expression	retained_for_dimred
GBP1|2633	GBP1	2633	True	True	918417.5841871323	True	1.5756661626988124	True	True
GBP2|2634	GBP2	2634	True	True	1153187.8871870528	True	1.1403297460027093	True	True
GBP3|2635	GBP3	2635	True	True	693384.7026981255	True	1.9154960172562439	True	True
GBP4|115361	GBP4	115361	True	True	887059.4511423092	True	2.3713884052607135	True	True
GBP5|115362	GBP5	115362	True	True	320111.794886212	True	3.117074003266396	True	True
GBP6|163351	GBP6	163351	True	True	94558.15826754709	True	5.31840566880403	True	True
GBP7|388646	GBP7	388646	True	True	786.2858768541582	True	0.8152002152391301	True	True
GBX1|2636	GBX1	2636	True	False		False		False	False
GBX2|2637	GBX2	2637	True	False		False		False	False
GC|2638	GC	2638	True	False		False		False	False
GCA|25801	GCA	25801	True	True	246510.3181995416	True	0.34452570470679805	True	False
GCAT|23464	GCAT	23464	True	True	107391.10325322283	True	0.8133223130303134	True	True
GCC1|79571	GCC1	79571	True	True	273503.94264440174	True	0.17621815700396085	True	False
GCC2|9648	GCC2	9648	True	True	795815.1341235647	True	0.4561630982411742	True	False
GCDH|2639	GCDH	2639	True	True	156237.54609654425	True	0.23346677672432511	True	False
GCET2|257144	GCET2	257144	True	True	20987.028300951963	True	1.3763517164132653	True	True
GCFC1|94104	GCFC1	94104	True	True	305348.2060770241	True	0.40232553982174457	True	False
GCG|2641	GCG	2641	True	False		False		False	False
GCGR|2642	GCGR	2642	True	True	1755.4342524847102	True	1.4403871515148705	True	True
GCH1|2643	GCH1	2643	True	True	197112.05856958294	True	0.5086545276208732	True	False
GCHFR|2644	GCHFR	2644	True	True	143268.75826449913	True	1.0559706141341414	True	True
GCK|2645	GCK	2645	True	False		False		False	False
GCKR|2646	GCKR	2646	True	False		False		False	False
GCLC|2729	GCLC	2729	True	True	540440.9877364619	True	0.35774461982027694	True	False
GCLM|2730	GCLM	2730	True	True	163014.1679901418	True	0.37797349394158675	True	False
GCM1|8521	GCM1	8521	True	True	3059.9520165814456	True	2.0076782761077205	True	True
GCM2|9247	GCM2	9247	True	True	163.57092333456427	False		False	False
GCN1L1|10985	GCN1L1	10985	True	True	1478817.7770698066	True	0.3159690068208376	True	False
GCNT1|2650	GCNT1	2650	True	True	573756.6003904858	True	1.9088369717080862	True	True
GCNT2|2651	GCNT2	2651	True	True	103946.02327034734	True	1.905163962274729	True	True
GCNT3|9245	GCNT3	9245	True	True	1195446.3929366844	True	5.202676140726131	True	True
GCNT4|51301	GCNT4	51301	True	True	32828.68941162719	True	3.277718172592906	True	True
GCNT7|140687	GCNT7	140687	True	True	393.84420569697534	True	0.5746424876750449	True	False
GCOM1|145781	GCOM1	145781	True	True	101402.67219878503	True	1.9104985423694216	True	True
GCSH|2653	GCSH	2653	True	True	11614.031369539214	True	0.6434352782797134	True	False
GDA|9615	GDA	9615	True	False		False		False	False
GDAP1|54332	GDAP1	54332	True	True	110028.78062137635	True	1.395245457884257	True	True
GDAP1L1|78997	GDAP1L1	78997	True	True	3347.789312441093	True	1.9623826211721092	True	True
GDAP2|54834	GDAP2	54834	True	True	173372.9474837489	True	0.17314748497227517	True	False
GDE1|51573	GDE1	51573	True	True	882935.747193187	True	0.23530831679423186	True	False
GDEP|118425	GDEP	118425	True	False		False		False	False
GDF10|2662	GDF10	2662	True	True	5748.88248284895	True	3.8389131920865713	True	True
GDF11|10220	GDF11	10220	True	True	77084.06315393963	True	0.8812076053498028	True	True
GDF1|2657	GDF1	2657	True	True	1656.3622601073796	True	2.188223473649555	True	True
GDF15|9518	GDF15	9518	True	True	700229.187823975	True	2.3361890338221287	True	True
GDF2|2658	GDF2	2658	True	False		False		False	False
GDF3|9573	GDF3	9573	True	False		False		False	False
GDF5|8200	GDF5	8200	True	False		False		False	False
GDF6|392255	GDF6	392255	True	False		False		False	False
GDF7|151449	GDF7	151449	True	True	566.7619129551629	True	1.1079964402738651	True	True
GDF9|2661	GDF9	2661	True	True	6454.059505941815	True	1.0101090537659567	True	True
GDI1|2664	GDI1	2664	True	True	944895.7511688933	True	0.24284105463690234	True	False
GDI2|2665	GDI2	2665	True	True	2546605.8614411056	True	0.20854323639199518	True	False
GDNF|2668	GDNF	2668	True	False		False		False	False
GDPD1|284161	GDPD1	284161	True	True	34198.21049343966	True	1.144061124162645	True	True
GDPD2|54857	GDPD2	54857	True	True	16839.879616373546	True	5.198189585801972	True	True
GDPD3|79153	GDPD3	79153	True	True	82649.75516168427	True	2.6572201233192225	True	True
GDPD4|220032	GDPD4	220032	True	True	562.8065488523254	True	0.7328074068254637	True	True
GDPD5|81544	GDPD5	81544	True	True	152118.28519224335	True	1.418682262583474	True	True
GEFT|115557	GEFT	115557	True	True	131669.39695154078	True	2.5889100449629563	True	True
GEM|2669	GEM	2669	True	True	420748.53524135624	True	1.530902248774089	True	True
GEMIN4|50628	GEMIN4	50628	True	True	319588.62085524393	True	0.3885467205448848	True	False
GEMIN5|25929	GEMIN5	25929	True	True	251449.16767361943	True	0.2259638100007117	True	False
GEMIN6|79833	GEMIN6	79833	True	True	92774.56035737993	True	0.3255823579163569	True	False
GEMIN7|79760	GEMIN7	79760	True	True	143960.55528166215	True	0.37411266051671815	True	False
GEMIN8|54960	GEMIN8	54960	True	True	148285.9203957448	True	0.3067175815092392	True	False
GEMIN8P4|492303	GEMIN8P4	492303	True	True	12754.32168205464	True	0.8007395887457567	True	True
GEN1|348654	GEN1	348654	True	True	209940.83879869003	True	0.5348372398904028	True	False
GET4|51608	GET4	51608	True	True	455746.2770684238	True	0.4354249007537964	True	False
GFAP|2670	GFAP	2670	True	True	2388.213162707265	True	1.9135046469748593	True	True
GFER|2671	GFER	2671	True	True	166901.14006469332	True	0.30549028001653833	True	False
GFI1|2672	GFI1	2672	True	True	31199.81298474047	True	1.5741843832955775	True	True
GFI1B|8328	GFI1B	8328	True	True	6971.542446937483	True	3.611376805930599	True	True
GFM1|85476	GFM1	85476	True	True	640430.0941679042	True	0.26406002353347546	True	False
GFM2|84340	GFM2	84340	True	True	266401.9343080495	True	0.26666306666311584	True	False
GFOD1|54438	GFOD1	54438	True	True	31336.762442789895	True	1.326985412570806	True	True
GFOD2|81577	GFOD2	81577	True	True	218449.72611191618	True	0.21425433235719252	True	False
GFPT1|2673	GFPT1	2673	True	True	2102249.150061158	True	0.5567166596395925	True	False
GFPT2|9945	GFPT2	9945	True	True	104326.81616946044	True	2.8912774910075023	True	True
GFRA1|2674	GFRA1	2674	True	True	136336.28749282967	True	6.526326528550156	True	True
GFRA2|2675	GFRA2	2675	True	True	7437.122834296069	True	2.829205512051042	True	True
GFRA3|2676	GFRA3	2676	True	True	20486.747588893184	True	5.574975272944403	True	True
GFRA4|64096	GFRA4	64096	True	False		False		False	False
GFRAL|389400	GFRAL	389400	True	False		False		False	False
GGA1|26088	GGA1	26088	True	True	450476.47435402806	True	0.16489511510698773	True	False
GGA2|23062	GGA2	23062	True	True	629352.3069157051	True	0.2275082289296385	True	False
GGA3|23163	GGA3	23163	True	True	358089.4316213693	True	0.16868058195921906	True	False
GGCT|79017	GGCT	79017	True	True	650735.8410970555	True	0.4364460095777983	True	False
GGCX|2677	GGCX	2677	True	True	259509.7228980073	True	0.32552837488513237	True	False
GGH|8836	GGH	8836	True	True	459612.3099182635	True	1.9786466206019484	True	True
GGN|199720	GGN	199720	True	True	3472.9578663073344	True	0.8221931760554357	True	True
GGNBP1|449520	GGNBP1	449520	True	False		False		False	False
GGNBP2|79893	GGNBP2	79893	True	True	644436.6468228879	True	0.13681603992822264	True	False
GGPS1|9453	GGPS1	9453	True	True	338524.4192379702	True	0.18961585991554417	True	False
GGT1|2678	GGT1	2678	True	True	206350.88300415722	True	3.0447332242411558	True	True
GGT3P|2679	GGT3P	2679	True	True	11258.804552423426	True	2.4356046772573925	True	True
GGT5|2687	GGT5	2687	True	True	310612.48463425157	True	1.5633480708007392	True	True
GGT6|124975	GGT6	124975	True	True	203669.95592920197	True	9.172295699204584	True	True
GGT7|2686	GGT7	2686	True	True	147681.96392332972	True	1.9277817401090342	True	True
GGT8P|645367	GGT8P	645367	True	True	1787.1252943686604	True	1.9355440380978615	True	True
GGTA1|2681	GGTA1	2681	True	True	33263.9104521771	True	1.8284820931403645	True	True
GGTLC1|92086	GGTLC1	92086	True	False		False		False	False
GGTLC2|91227	GGTLC2	91227	True	True	24625.271135135765	True	2.966473965278682	True	True
GH1|2688	GH1	2688	True	False		False		False	False
GH2|2689	GH2	2689	True	False		False		False	False
GHDC|84514	GHDC	84514	True	True	283031.7706382211	True	0.3757884522342345	True	False
GHITM|27069	GHITM	27069	True	True	2067839.1510514773	True	0.20707571761780982	True	False
GHR|2690	GHR	2690	True	True	38511.74329045713	True	2.7363862713698075	True	True
GHRH|2691	GHRH	2691	True	False		False		False	False
GHRHR|2692	GHRHR	2692	True	False		False		False	False
GHRL|51738	GHRL	51738	True	True	33974.462116407514	True	5.3893403642400015	True	True
GHRLOS|100126793	GHRLOS	100126793	True	True	5697.87653529531	True	0.7782296817462533	True	True
GHSR|2693	GHSR	2693	True	False		False		False	False
GIF|2694	GIF	2694	True	True	117444.68583747497	True	12.137778542265739	True	True
GIGYF1|64599	GIGYF1	64599	True	True	516361.77306572604	True	0.4259099347912452	True	False
GIGYF2|26058	GIGYF2	26058	True	True	719983.6827314924	True	0.11664778567459752	True	False
GIMAP1|170575	GIMAP1	170575	True	True	34714.894851157784	True	1.3600257435911385	True	True
GIMAP2|26157	GIMAP2	26157	True	True	110419.74624801372	True	0.9514739752768947	True	True
GIMAP4|55303	GIMAP4	55303	True	True	264791.8393210174	True	1.1315378059714722	True	True
GIMAP5|55340	GIMAP5	55340	True	True	161877.3148559538	True	1.3172299547100674	True	True
GIMAP6|474344	GIMAP6	474344	True	True	172744.24455247514	True	1.1889555813292791	True	True
GIMAP7|168537	GIMAP7	168537	True	True	155414.34970562148	True	1.4573778330852492	True	True
GIMAP8|155038	GIMAP8	155038	True	True	130550.68541765986	True	1.1311915109242259	True	True
GIN1|54826	GIN1	54826	True	True	48778.58376709261	True	0.3019063599405447	True	False
GINS1|9837	GINS1	9837	True	True	281906.7941972763	True	0.9560405810754858	True	True
GINS2|51659	GINS2	51659	True	True	161136.94644278934	True	1.1078131319945246	True	True
GINS3|64785	GINS3	64785	True	True	91243.53000328763	True	0.5314580057338172	True	False
GINS4|84296	GINS4	84296	True	True	124320.81707808712	True	0.8146834329550794	True	True
GIP|2695	GIP	2695	True	False		False		False	False
GIPC1|10755	GIPC1	10755	True	True	924518.2603981022	True	0.4750578853173451	True	False
GIPC2|54810	GIPC2	54810	True	True	177053.82306095332	True	2.8227518764077164	True	True
GIPC3|126326	GIPC3	126326	True	True	46038.452810014176	True	0.719455940752791	True	True
GIPR|2696	GIPR	2696	True	True	7508.998071452243	True	2.2023048955843207	True	True
GIT1|28964	GIT1	28964	True	True	659852.5120409438	True	0.2744756559668322	True	False
GIT2|9815	GIT2	9815	True	True	464997.00862917	True	0.2853006452712599	True	False
GIYD2|79008	GIYD2	79008	True	True	307606.6652308401	True	0.5826468840580366	True	False
GJA10|84694	GJA10	84694	True	False		False		False	False
GJA1|2697	GJA1	2697	True	True	746236.4286586426	True	1.4004651208631538	True	True
GJA3|2700	GJA3	2700	True	True	13855.87316649141	True	4.398870449186101	True	True
GJA4|2701	GJA4	2701	True	True	96112.58536431304	True	1.0028622604699022	True	True
GJA5|2702	GJA5	2702	True	True	105738.88974380743	True	1.039598490933272	True	True
GJA8|2703	GJA8	2703	True	False		False		False	False
GJA9|81025	GJA9	81025	True	True	3654.878106797289	True	0.9950313136228575	True	True
GJB1|2705	GJB1	2705	True	False		False		False	False
GJB2|2706	GJB2	2706	True	True	617467.8474933628	True	1.5858218835131919	True	True
GJB3|2707	GJB3	2707	True	True	202948.03713400522	True	3.6271393644738317	True	True
GJB4|127534	GJB4	127534	True	True	50144.09887639881	True	5.1478606370344675	True	True
GJB5|2709	GJB5	2709	True	True	42757.76413414147	True	7.333224203469605	True	True
GJB6|10804	GJB6	10804	True	True	38592.83793652237	True	6.4408386534426905	True	True
GJB7|375519	GJB7	375519	True	True	7361.517812676857	True	4.704661222260522	True	True
GJC1|10052	GJC1	10052	True	True	153604.54356607495	True	1.625833999868733	True	True
GJC2|57165	GJC2	57165	True	True	16256.686256689358	True	1.7973502171164493	True	True
GJC3|349149	GJC3	349149	True	True	715.9584553701509	True	1.058633504714438	True	True
GJD2|57369	GJD2	57369	True	False		False		False	False
GJD3|125111	GJD3	125111	True	True	25237.11675633243	True	0.855157001968596	True	True
GJD4|219770	GJD4	219770	True	False		False		False	False
GK2|2712	GK2	2712	True	False		False		False	False
GK|2710	GK	2710	True	True	137428.48844149144	True	0.9555607408713088	True	True
GK3P|2713	GK3P	2713	True	True	18355.70728987368	True	0.9244942271221688	True	True
GK5|256356	GK5	256356	True	True	357491.73914925405	True	0.45923845757350895	True	False
GKAP1|80318	GKAP1	80318	True	True	39738.47705794888	True	0.7896030115419671	True	True
GKN1|56287	GKN1	56287	True	False		False		False	False
GKN2|200504	GKN2	200504	True	False		False		False	False
GLA|2717	GLA	2717	True	True	248678.34271257347	True	0.3865135376571653	True	False
GLB1|2720	GLB1	2720	True	True	699431.9395400747	True	0.33718536641919306	True	False
GLB1L2|89944	GLB1L2	89944	True	True	216106.73198184837	True	2.3367237286607323	True	True
GLB1L3|112937	GLB1L3	112937	True	True	2809.658766402238	True	2.838607025117287	True	True
GLB1L|79411	GLB1L	79411	True	True	66384.1025554725	True	1.0199322765166923	True	True
GLCCI1|113263	GLCCI1	113263	True	True	148019.48637595423	True	0.7900778412266217	True	True
GLCE|26035	GLCE	26035	True	True	362583.6829314964	True	0.5137676423833111	True	False
GLDC|2731	GLDC	2731	True	True	63967.818151360014	True	6.876416909602397	True	True
GLDN|342035	GLDN	342035	True	True	29389.695928543042	True	2.625027722783104	True	True
GLE1|2733	GLE1	2733	True	True	425892.36666051723	True	0.2582126417835923	True	False
GLG1|2734	GLG1	2734	True	True	2011079.2591944754	True	0.20950308725201622	True	False
GLI1|2735	GLI1	2735	True	True	38804.14380948762	True	2.790960995915056	True	True
GLI2|2736	GLI2	2736	True	True	75191.70543220929	True	2.075853876585974	True	True
GLI3|2737	GLI3	2737	True	True	80974.05727141173	True	2.183798581305134	True	True
GLI4|2738	GLI4	2738	True	True	44536.507275505326	True	0.5643605687136282	True	False
GLIPR1|11010	GLIPR1	11010	True	True	325200.2339217658	True	1.4315790083283877	True	True
GLIPR1L1|256710	GLIPR1L1	256710	True	True	167.34598798313738	False		False	False
GLIPR1L2|144321	GLIPR1L2	144321	True	True	3259.30889796207	True	1.3301123642565207	True	True
GLIPR2|152007	GLIPR2	152007	True	True	191967.37298901798	True	1.1733216281745018	True	True
GLIS1|148979	GLIS1	148979	True	True	5068.646024340704	True	2.0016872067630156	True	True
GLIS2|84662	GLIS2	84662	True	True	257772.93444234694	True	1.2493927517889654	True	True
GLIS3|169792	GLIS3	169792	True	True	115909.93815065203	True	2.321902014337371	True	True
GLMN|11146	GLMN	11146	True	True	67205.35900903349	True	0.460334402590575	True	False
GLO1|2739	GLO1	2739	True	True	1213579.4860457578	True	0.31030694897208144	True	False
GLOD4|51031	GLOD4	51031	True	True	588241.6641350824	True	0.238424850133763	True	False
GLOD5|392465	GLOD5	392465	True	True	7519.804632468842	True	2.22857208919315	True	True
GLP1R|2740	GLP1R	2740	True	True	3654.3977042325114	True	3.3617037293251593	True	True
GLP2R|9340	GLP2R	9340	True	False		False		False	False
GLRA1|2741	GLRA1	2741	True	True	170.25173903198908	False		False	False
GLRA2|2742	GLRA2	2742	True	False		False		False	False
GLRA3|8001	GLRA3	8001	True	False		False		False	False
GLRA4|441509	GLRA4	441509	True	False		False		False	False
GLRB|2743	GLRB	2743	True	True	20492.53649368743	True	2.8669412972301047	True	True
GLRX2|51022	GLRX2	51022	True	True	79838.50295090707	True	0.30628763531972203	True	False
GLRX|2745	GLRX	2745	True	True	282540.60789204115	True	0.8021342426350118	True	True
GLRX3|10539	GLRX3	10539	True	True	481519.9763487155	True	0.2585744820487977	True	False
GLRX5|51218	GLRX5	51218	True	True	386995.48202199163	True	0.3246618489525236	True	False
GLS2|27165	GLS2	27165	True	True	42899.84587694114	True	1.8583926375883122	True	True
GLS|2744	GLS	2744	True	True	993734.3825055221	True	0.6920727758774093	True	False
GLT1D1|144423	GLT1D1	144423	True	True	5324.9706309649755	True	1.8423144609066568	True	True
GLT25D1|79709	GLT25D1	79709	True	True	1137773.7919032527	True	0.24698971610598938	True	False
GLT25D2|23127	GLT25D2	23127	True	True	73407.98161734777	True	4.968805125184447	True	True
GLT6D1|360203	GLT6D1	360203	True	False		False		False	False
GLT8D1|55830	GLT8D1	55830	True	True	345224.5753650906	True	0.1892864953390411	True	False
GLT8D2|83468	GLT8D2	83468	True	True	100323.44540775828	True	1.5956839591533476	True	True
GLTP|51228	GLTP	51228	True	True	400752.4746705504	True	0.3436039008659161	True	False
GLTPD1|80772	GLTPD1	80772	True	True	247230.0192617234	True	0.4272188924315668	True	False
GLTPD2|388323	GLTPD2	388323	True	False		False		False	False
GLTSCR1|29998	GLTSCR1	29998	True	True	149402.94001213583	True	0.3432215705814744	True	False
GLTSCR2|29997	GLTSCR2	29997	True	True	2013322.215358049	True	0.4793432275072189	True	False
GLUD1|2746	GLUD1	2746	True	True	1364317.3131623345	True	0.2795955496452054	True	False
GLUD2|2747	GLUD2	2747	True	True	176755.90702418916	True	0.4476917628884504	True	False
GLUL|2752	GLUL	2752	True	True	3216645.3843571087	True	0.6042441417858597	True	False
GLYAT|10249	GLYAT	10249	True	False		False		False	False
GLYATL1|92292	GLYATL1	92292	True	True	5000.906108325145	True	3.0205836215792097	True	True
GLYATL2|219970	GLYATL2	219970	True	True	10516.732484975362	True	2.2280556166936	True	True
GLYATL3|389396	GLYATL3	389396	True	False		False		False	False
GLYCAM1|644076	GLYCAM1	644076	True	False		False		False	False
GLYCTK|132158	GLYCTK	132158	True	True	151653.02428451495	True	1.0358911839653346	True	True
GLYR1|84656	GLYR1	84656	True	True	934134.166190383	True	0.22530253407443163	True	False
GM2A|2760	GM2A	2760	True	True	863900.64182508	True	0.5389975669077973	True	False
